epoch,step,train_acc_auto_0,train_acc_auto_1,train_acc_auto_2,train_acc_auto_3,train_acc_auto_4,train_accuracy,train_loss,train_loss_auto_0,train_loss_auto_1,train_loss_auto_2,train_loss_auto_3,train_loss_auto_4,val_acc_auto_0,val_acc_auto_1,val_acc_auto_2,val_acc_auto_3,val_acc_auto_4,val_accuracy,val_loss,val_loss_auto_0,val_loss_auto_1,val_loss_auto_2,val_loss_auto_3,val_loss_auto_4
5,849,1.0,0.996874988079071,0.921875,0.9593750238418579,0.9000000357627869,0.955625057220459,0.16663721203804016,0.0057596368715167046,0.0306788831949234,0.26285940408706665,0.15413782000541687,0.3797503113746643,,,,,,,,,,,,
5,859,1.0,1.0,0.921875,0.9625000357627869,0.893750011920929,0.955625057220459,0.16215507686138153,0.005974547006189823,0.02823668345808983,0.27270230650901794,0.15201492607593536,0.3518469035625458,,,,,,,,,,,,
5,869,1.0,0.996874988079071,0.9437500238418579,0.9312500357627869,0.909375011920929,0.9562501311302185,0.16179588437080383,0.0049916538409888744,0.02829325571656227,0.25346696376800537,0.18359529972076416,0.3386322557926178,,,,,,,,,,,,
5,879,1.0,1.0,0.9312500357627869,0.949999988079071,0.871874988079071,0.9506250619888306,0.1642211526632309,0.005620287731289864,0.026156779378652573,0.24665193259716034,0.15605518221855164,0.38662150502204895,,,,,,,,,,,,
5,889,1.0,1.0,0.940625011920929,0.96875,0.9281250238418579,0.9675000309944153,0.13166220486164093,0.004198228474706411,0.01965067908167839,0.22761647403240204,0.12659159302711487,0.2802540361881256,,,,,,,,,,,,
5,899,1.0,0.996874988079071,0.9281250238418579,0.9156250357627869,0.878125011920929,0.9437500834465027,0.1804758906364441,0.00517027173191309,0.035191331058740616,0.2575254440307617,0.2173391878604889,0.3871532082557678,,,,,,,,,,,,
5,909,1.0,0.9906250238418579,0.949999988079071,0.925000011920929,0.8968750238418579,0.9524999856948853,0.15800487995147705,0.0032939135562628508,0.0377381257712841,0.23515577614307404,0.19514985382556915,0.31868675351142883,,,,,,,,,,,,
5,919,1.0,1.0,0.956250011920929,0.981249988079071,0.9281250238418579,0.9731249809265137,0.1281091421842575,0.002642880892381072,0.022376805543899536,0.2151779681444168,0.1123301163315773,0.28801795840263367,,,,,,,,,,,,
5,929,1.0,1.0,0.9625000357627869,0.9593750238418579,0.909375011920929,0.9662500619888306,0.13533301651477814,0.0033561985474079847,0.018684398382902145,0.21160998940467834,0.13372285664081573,0.30929163098335266,,,,,,,,,,,,
5,939,1.0,0.9937500357627869,0.949999988079071,0.953125,0.890625,0.9575001001358032,0.15767745673656464,0.006566376890987158,0.03505495563149452,0.2519755959510803,0.1680953949689865,0.32669490575790405,,,,,,,,,,,,
5,941,,,,,,,,,,,,,0.9984596967697144,0.9921000003814697,0.8667699098587036,0.895020067691803,0.7680399417877197,0.9040780663490295,0.25816455483436584,0.007714631035923958,0.04584323987364769,0.3758469521999359,0.27507349848747253,0.5863442420959473
6,949,0.9937500357627869,0.9937500357627869,0.9375,0.965624988079071,0.856249988079071,0.9493750929832458,0.16815514862537384,0.015293103642761707,0.033453259617090225,0.23398037254810333,0.16239632666110992,0.3956526517868042,,,,,,,,,,,,
6,959,1.0,0.996874988079071,0.9312500357627869,0.9625000357627869,0.909375011920929,0.9600000381469727,0.14617741107940674,0.003713610116392374,0.02937983348965645,0.2552868127822876,0.1346404254436493,0.3078663647174835,,,,,,,,,,,,
6,969,1.0,1.0,0.9625000357627869,0.981249988079071,0.9125000238418579,0.971250057220459,0.11167152971029282,0.002268886426463723,0.014335033483803272,0.1819700300693512,0.07638024538755417,0.2834034562110901,,,,,,,,,,,,
6,979,1.0,0.996874988079071,0.9468750357627869,0.965624988079071,0.9281250238418579,0.9675000309944153,0.12483115494251251,0.0029502524994313717,0.03289016708731651,0.1988585889339447,0.12714669108390808,0.26231008768081665,,,,,,,,,,,,
6,989,1.0,1.0,0.953125,0.96875,0.940625011920929,0.9725000262260437,0.11561339348554611,0.00537658529356122,0.017976490780711174,0.1900482475757599,0.11266277730464935,0.25200286507606506,,,,,,,,,,,,
6,999,1.0,1.0,0.96875,0.9750000238418579,0.918749988079071,0.9724999666213989,0.1189616471529007,0.0034271366894245148,0.024037105962634087,0.19000761210918427,0.10289003700017929,0.27444636821746826,,,,,,,,,,,,
6,1009,1.0,1.0,0.9625000357627869,0.984375,0.9437500238418579,0.9781250357627869,0.09610477834939957,0.002082369988784194,0.011560565792024136,0.16556015610694885,0.09151147305965424,0.2098093032836914,,,,,,,,,,,,
6,1019,1.0,1.0,0.9625000357627869,0.9750000238418579,0.918749988079071,0.9712499976158142,0.11929291486740112,0.0027273944579064846,0.020420102402567863,0.19579742848873138,0.10849287360906601,0.2690267860889435,,,,,,,,,,,,
6,1029,1.0,1.0,0.9468750357627869,0.9937500357627869,0.9593750238418579,0.9800000190734863,0.09718388319015503,0.0023052231408655643,0.014072254300117493,0.18198075890541077,0.06832781434059143,0.21923334896564484,,,,,,,,,,,,
6,1039,1.0,1.0,0.9468750357627869,0.9625000357627869,0.934374988079071,0.96875,0.14090679585933685,0.002678885357454419,0.01995333842933178,0.2411338835954666,0.1558404266834259,0.2849273681640625,,,,,,,,,,,,
6,1049,1.0,1.0,0.971875011920929,0.9593750238418579,0.9375,0.9737500548362732,0.1077236458659172,0.0017765365773811936,0.01570272259414196,0.165940523147583,0.1302630752325058,0.224935382604599,,,,,,,,,,,,
6,1059,1.0,1.0,0.956250011920929,0.965624988079071,0.9156250357627869,0.9675000309944153,0.11722331494092941,0.002698802389204502,0.019569402560591698,0.17530889809131622,0.11431463807821274,0.27422481775283813,,,,,,,,,,,,
6,1069,1.0,1.0,0.949999988079071,0.965624988079071,0.934374988079071,0.9699999690055847,0.110578253865242,0.002980038058012724,0.013837965205311775,0.1935357004404068,0.10327573120594025,0.23926182091236115,,,,,,,,,,,,
6,1079,1.0,1.0,0.953125,0.984375,0.934374988079071,0.9743749499320984,0.10809226334095001,0.0021572939585894346,0.016374649479985237,0.18673571944236755,0.08578499406576157,0.24940864741802216,,,,,,,,,,,,
6,1089,1.0,1.0,0.9625000357627869,0.9781250357627869,0.925000011920929,0.9731251001358032,0.09741581976413727,0.0019867918454110622,0.01403722446411848,0.14416158199310303,0.0800919383764267,0.24680152535438538,,,,,,,,,,,,
6,1098,,,,,,,,,,,,,0.9999099969863892,0.9976797699928284,0.9064600467681885,0.9126699566841125,0.7923999428749084,0.9218239784240723,0.21438683569431305,0.002323622815310955,0.02403864450752735,0.30019912123680115,0.22814542055130005,0.5172274708747864
7,1099,1.0,1.0,0.965624988079071,0.981249988079071,0.965624988079071,0.9825000166893005,0.08371849358081818,0.0016367962816730142,0.013350458815693855,0.1514684110879898,0.0787486732006073,0.17338812351226807,,,,,,,,,,,,
7,1109,1.0,1.0,0.9625000357627869,0.953125,0.9125000238418579,0.965624988079071,0.11240404099225998,0.0023633521050214767,0.014569287188351154,0.1678656041622162,0.11675562709569931,0.2604663372039795,,,,,,,,,,,,
